obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('0',)",3772597826.68,14,3.50758004189,3779218469.86,3779218541.0,3772597826.68,0.0,internal_timestamp,67.9530029297,1563609026.68,33.8268013,1,7.91930007935,1026.67858391,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1',)",3772597826.74,14,3.50762009621,3779218469.88,3779218541.0,3772597826.74,0.0,internal_timestamp,67.9550018311,1563609026.74,33.8273010254,0,7.91930007935,1026.67898531,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2',)",3772597826.8,14,3.50750994682,3779218469.88,3779218541.0,3772597826.8,0.0,internal_timestamp,67.9560012817,1563609026.8,33.8261985779,0,7.91919994354,1026.67813938,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('3',)",3772597826.87,14,3.50758004189,3779218469.88,3779218541.0,3772597826.87,0.0,internal_timestamp,67.9530029297,1563609026.87,33.8269004822,0,7.91930007935,1026.67866175,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4',)",3772597826.93,14,3.50762009621,3779218469.88,3779218541.0,3772597826.93,0.0,internal_timestamp,67.9550018311,1563609026.93,33.8273010254,0,7.91919994354,1026.6790001,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5',)",3772597826.99,14,3.50675010681,3779218469.88,3779218541.0,3772597826.99,0.0,internal_timestamp,67.9599990845,1563609026.99,33.818901062,0,7.91839981079,1026.67254818,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6',)",3772597827.05,14,3.50675010681,3779218469.88,3779218541.0,3772597827.05,0.0,internal_timestamp,67.9599990845,1563609027.05,33.8193016052,0,7.91790008545,1026.67293638,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('7',)",3772597827.12,14,3.50739002228,3779218469.88,3779218541.0,3772597827.12,0.0,internal_timestamp,67.9560012817,1563609027.12,33.8250999451,0,7.91900014877,1026.6773066,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('8',)",3772597827.18,14,3.50718998909,3779218469.88,3779218541.0,3772597827.18,0.0,internal_timestamp,67.9550018311,1563609027.18,33.8232002258,0,7.91879987717,1026.67584053,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('9',)",3772597827.24,14,3.5069899559,3779218469.88,3779218541.0,3772597827.24,0.0,internal_timestamp,67.9570007324,1563609027.24,33.8213005066,0,7.91839981079,1026.67441773,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('10',)",3772597827.31,14,3.50682997704,3779218469.88,3779218541.01,3772597827.31,0.0,internal_timestamp,67.9599990845,1563609027.31,33.8199996948,0,7.91800022125,1026.67346952,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('11',)",3772597827.37,14,3.50675010681,3779218469.88,3779218541.01,3772597827.37,0.0,internal_timestamp,67.9599990845,1563609027.37,33.8194999695,0,7.91769981384,1026.67312166,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('12',)",3772597827.43,14,3.50674009323,3779218469.88,3779218541.01,3772597827.43,0.0,internal_timestamp,67.9570007324,1563609027.43,33.8195991516,0,7.91750001907,1026.67321527,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('13',)",3772597827.49,14,3.50674009323,3779218469.88,3779218541.01,3772597827.49,0.0,internal_timestamp,67.9599990845,1563609027.49,33.8195991516,0,7.91739988327,1026.67324381,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('14',)",3772597827.56,14,3.50673007965,3779218469.88,3779218541.01,3772597827.56,0.0,internal_timestamp,67.9609985352,1563609027.56,33.8195991516,0,7.91739988327,1026.6732484,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('15',)",3772597827.62,14,3.50673007965,3779218469.88,3779218541.01,3772597827.62,0.0,internal_timestamp,67.9619979858,1563609027.62,33.8194999695,0,7.91750001907,1026.67316034,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('16',)",3772597827.68,14,3.50673007965,3779218469.88,3779218541.01,3772597827.68,0.0,internal_timestamp,67.9670028687,1563609027.68,33.8194007874,0,7.91760015488,1026.67309066,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('17',)",3772597827.74,14,3.50673007965,3779218469.88,3779218541.01,3772597827.74,0.0,internal_timestamp,67.9639968872,1563609027.74,33.8193016052,0,7.91769981384,1026.67298431,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('18',)",3772597827.81,14,3.50674009323,3779218469.88,3779218541.01,3772597827.81,0.0,internal_timestamp,67.966003418,1563609027.81,33.8191986084,0,7.91779994965,1026.67289788,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('19',)",3772597827.87,14,3.50675010681,3779218469.88,3779218541.01,3772597827.87,0.0,internal_timestamp,67.96900177,1563609027.87,33.8193016052,0,7.91790008545,1026.67297768,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('20',)",3772597827.93,14,3.50675988197,3779218469.88,3779218541.01,3772597827.93,0.0,internal_timestamp,67.96900177,1563609027.93,33.8193016052,0,7.91800022125,1026.67296289,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('21',)",3772597827.99,14,3.50675988197,3779218469.88,3779218541.01,3772597827.99,0.0,internal_timestamp,67.96900177,1563609027.99,33.8191986084,0,7.91809988022,1026.67286733,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('22',)",3772597828.06,14,3.50676989555,3779218469.88,3779218541.01,3772597828.06,0.0,internal_timestamp,67.9700012207,1563609028.06,33.8191986084,0,7.91820001602,1026.67285712,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('23',)",3772597828.12,14,3.50677990913,3779218469.88,3779218541.01,3772597828.12,0.0,internal_timestamp,67.96900177,1563609028.12,33.8191986084,0,7.91830015182,1026.67283774,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('24',)",3772597828.18,14,3.50678992271,3779218469.88,3779218541.01,3772597828.18,0.0,internal_timestamp,67.9720001221,1563609028.18,33.8191986084,0,7.91839981079,1026.67283678,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('25',)",3772597829.07,14,3.50679993629,3779218469.88,3779218541.01,3772597829.07,0.0,internal_timestamp,67.9759979248,1563609029.07,33.8193016052,0,7.91839981079,1026.67293596,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('26',)",3772597829.1,14,3.50679993629,3779218469.88,3779218541.01,3772597829.1,0.0,internal_timestamp,67.9749984741,1563609029.1,33.8193016052,0,7.91839981079,1026.67293137,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('27',)",3772597829.11,14,3.50679993629,3779218469.88,3779218541.01,3772597829.11,0.0,internal_timestamp,67.9739990234,1563609029.11,33.8193016052,0,7.91830015182,1026.67294151,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('28',)",3772597829.12,14,3.50678992271,3779218469.88,3779218541.01,3772597829.12,0.0,internal_timestamp,67.9759979248,1563609029.12,33.8193016052,0,7.91830015182,1026.67295068,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('29',)",3772597829.13,14,3.50677990913,3779218469.88,3779218541.01,3772597829.13,0.0,internal_timestamp,67.9759979248,1563609029.13,33.8193016052,0,7.91830015182,1026.67295068,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('30',)",3772597829.14,14,3.50678992271,3779218469.88,3779218541.01,3772597829.14,0.0,internal_timestamp,67.9759979248,1563609029.14,33.8191986084,0,7.91839981079,1026.67285512,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('31',)",3772597829.14,14,3.50678992271,3779218469.88,3779218541.01,3772597829.14,0.0,internal_timestamp,67.9779968262,1563609029.14,33.8191986084,0,7.91849994659,1026.67284949,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('32',)",3772597829.15,14,3.50679993629,3779218469.88,3779218541.01,3772597829.15,0.0,internal_timestamp,67.9820022583,1563609029.15,33.8190994263,0,7.9186000824,1026.67277523,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('33',)",3772597829.17,14,3.50679993629,3779218469.88,3779218541.01,3772597829.17,0.0,internal_timestamp,67.9779968262,1563609029.17,33.8190002441,0,7.9187002182,1026.67266421,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('34',)",3772597829.18,14,3.50678992271,3779218469.88,3779218541.01,3772597829.18,0.0,internal_timestamp,67.9800033569,1563609029.18,33.818901062,0,7.9187002182,1026.67259557,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('35',)",3772597829.19,14,3.50678992271,3779218469.88,3779218541.01,3772597829.19,0.0,internal_timestamp,67.9820022583,1563609029.19,33.818901062,0,7.9187002182,1026.67260474,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('36',)",3772597829.2,14,3.50678992271,3779218469.88,3779218541.01,3772597829.2,0.0,internal_timestamp,67.9850006104,1563609029.2,33.8190002441,0,7.9186000824,1026.67271114,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('37',)",3772597829.21,14,3.50679993629,3779218469.88,3779218541.01,3772597829.21,0.0,internal_timestamp,67.9820022583,1563609029.21,33.8190994263,0,7.9186000824,1026.67277523,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('38',)",3772597829.23,14,3.50678992271,3779218469.88,3779218541.01,3772597829.23,0.0,internal_timestamp,67.9820022583,1563609029.23,33.8190994263,0,7.9186000824,1026.67277523,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('39',)",3772597829.24,14,3.50678992271,3779218469.88,3779218541.01,3772597829.24,0.0,internal_timestamp,67.983001709,1563609029.24,33.8190994263,0,7.9186000824,1026.67277981,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('40',)",3772597829.24,14,3.50676989555,3779218469.88,3779218541.01,3772597829.24,0.0,internal_timestamp,67.9820022583,1563609029.24,33.8190002441,0,7.91849994659,1026.67271217,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('41',)",3772597829.25,14,3.50676989555,3779218469.88,3779218541.01,3772597829.25,0.0,internal_timestamp,67.9850006104,1563609029.25,33.8190002441,0,7.91839981079,1026.67274072,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('42',)",3772597829.31,14,3.50676989555,3779218469.88,3779218541.01,3772597829.31,0.0,internal_timestamp,67.986000061,1563609029.31,33.8191986084,0,7.91830015182,1026.67291572,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('43',)",3772597829.37,14,3.50676989555,3779218469.88,3779218541.01,3772597829.37,0.0,internal_timestamp,67.986000061,1563609029.37,33.8193016052,0,7.91820001602,1026.67301135,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('44',)",3772597829.43,14,3.50676989555,3779218469.88,3779218541.01,3772597829.43,0.0,internal_timestamp,67.9850006104,1563609029.43,33.8191986084,0,7.91820001602,1026.67292593,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('45',)",3772597829.49,14,3.50676989555,3779218469.88,3779218541.01,3772597829.49,0.0,internal_timestamp,67.9869995117,1563609029.49,33.8191986084,0,7.91820001602,1026.6729351,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('46',)",3772597829.56,14,3.50676989555,3779218469.88,3779218541.01,3772597829.56,0.0,internal_timestamp,67.9919967651,1563609029.56,33.8190994263,0,7.91830015182,1026.67286538,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('47',)",3772597829.62,14,3.50676989555,3779218469.88,3779218541.01,3772597829.62,0.0,internal_timestamp,67.9899978638,1563609029.62,33.818901062,0,7.91849994659,1026.67267101,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('48',)",3772597829.68,14,3.50676989555,3779218469.88,3779218541.01,3772597829.68,0.0,internal_timestamp,67.9889984131,1563609029.68,33.818901062,0,7.91849994659,1026.67266642,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('49',)",3772597829.74,14,3.50676989555,3779218469.88,3779218541.01,3772597829.74,0.0,internal_timestamp,67.9899978638,1563609029.74,33.818901062,0,7.91849994659,1026.67267101,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('50',)",3772597829.81,14,3.50677990913,3779218469.88,3779218541.01,3772597829.81,0.0,internal_timestamp,67.9879989624,1563609029.81,33.8190002441,0,7.91849994659,1026.67273968,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('51',)",3772597829.87,14,3.50677990913,3779218469.88,3779218541.01,3772597829.87,0.0,internal_timestamp,67.9919967651,1563609029.87,33.8190994263,0,7.91849994659,1026.67283587,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('52',)",3772597829.93,14,3.50678992271,3779218469.88,3779218541.02,3772597829.93,0.0,internal_timestamp,67.9929962158,1563609029.93,33.8191986084,0,7.91839981079,1026.67293309,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('53',)",3772597829.99,14,3.50679993629,3779218469.88,3779218541.02,3772597829.99,0.0,internal_timestamp,67.9899978638,1563609029.99,33.8193016052,0,7.91849994659,1026.67298539,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('54',)",3772597830.06,14,3.50678992271,3779218469.88,3779218541.02,3772597830.06,0.0,internal_timestamp,67.9909973145,1563609030.06,33.8191986084,0,7.91839981079,1026.67292392,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('55',)",3772597830.12,14,3.50677990913,3779218469.88,3779218541.02,3772597830.12,0.0,internal_timestamp,67.9919967651,1563609030.12,33.8190994263,0,7.91839981079,1026.67285066,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('56',)",3772597830.18,14,3.50676989555,3779218469.88,3779218541.02,3772597830.18,0.0,internal_timestamp,67.9929962158,1563609030.18,33.8190994263,0,7.91830015182,1026.67286997,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('57',)",3772597830.27,14,3.50675988197,3779218469.88,3779218541.02,3772597830.27,0.0,internal_timestamp,67.9929962158,1563609030.27,33.8191986084,0,7.91820001602,1026.67296261,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('58',)",3772597830.31,14,3.50675988197,3779218469.88,3779218541.02,3772597830.31,0.0,internal_timestamp,67.9940032959,1563609030.31,33.8191986084,0,7.91820001602,1026.67296723,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('59',)",3772597830.37,14,3.50677990913,3779218469.88,3779218541.02,3772597830.37,0.0,internal_timestamp,67.9929962158,1563609030.37,33.8191986084,0,7.91830015182,1026.67294782,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('60',)",3772597830.43,14,3.50677990913,3779218469.88,3779218541.02,3772597830.43,0.0,internal_timestamp,67.9929962158,1563609030.43,33.8190002441,0,7.91849994659,1026.67276261,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('61',)",3772597830.49,14,3.50676989555,3779218469.88,3779218541.02,3772597830.49,0.0,internal_timestamp,67.9919967651,1563609030.49,33.8188018799,0,7.9187002182,1026.67257274,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('62',)",3772597830.56,14,3.50677990913,3779218469.88,3779218541.03,3772597830.56,0.0,internal_timestamp,67.9889984131,1563609030.56,33.8185997009,0,7.91890001297,1026.67237079,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('63',)",3772597830.62,14,3.50677990913,3779218469.88,3779218541.03,3772597830.62,0.0,internal_timestamp,67.9919967651,1563609030.62,33.8185997009,0,7.91890001297,1026.67238454,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('64',)",3772597830.68,14,3.50679993629,3779218469.88,3779218541.03,3772597830.68,0.0,internal_timestamp,67.9899978638,1563609030.68,33.8188018799,0,7.91890001297,1026.67253406,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('65',)",3772597830.74,14,3.50681996346,3779218469.88,3779218541.03,3772597830.74,0.0,internal_timestamp,67.9889984131,1563609030.74,33.8190002441,0,7.91900014877,1026.67267037,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('66',)",3772597830.81,14,3.50683999062,3779218469.88,3779218541.03,3772597830.81,0.0,internal_timestamp,67.9889984131,1563609030.81,33.8190994263,0,7.91919994354,1026.67271871,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('67',)",3772597830.87,14,3.50686001778,3779218469.88,3779218541.03,3772597830.87,0.0,internal_timestamp,67.9879989624,1563609030.87,33.8190002441,0,7.91940021515,1026.67260669,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('68',)",3772597830.93,14,3.50688004494,3779218469.88,3779218541.03,3772597830.93,0.0,internal_timestamp,67.9869995117,1563609030.93,33.818901062,0,7.91970014572,1026.67247994,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('69',)",3772597830.99,14,3.5069000721,3779218469.88,3779218541.03,3772597830.99,0.0,internal_timestamp,67.986000061,1563609030.99,33.8188018799,0,7.92000007629,1026.6723532,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('70',)",3772597831.06,14,3.50692009926,3779218469.88,3779218541.03,3772597831.06,0.0,internal_timestamp,67.9869995117,1563609031.06,33.8188018799,0,7.92019987106,1026.67232827,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('71',)",3772597831.12,14,3.50693011284,3779218469.88,3779218541.03,3772597831.12,0.0,internal_timestamp,67.986000061,1563609031.12,33.8188018799,0,7.92049980164,1026.67227937,29,13,29,13,29,29,29,13,29,29,44.63218,-124.30797
"('72',)",3772597831.18,14,3.50694990158,3779218469.88,3779218541.03,3772597831.18,0.0,internal_timestamp,67.9820022583,1563609031.18,33.8185005188,0,7.92089986801,1026.67196539,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('73',)",3772597831.24,14,3.50696992874,3779218469.88,3779218541.03,3772597831.24,0.0,internal_timestamp,67.9820022583,1563609031.24,33.8181991577,0,7.92150020599,1026.67164016,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('74',)",3772597831.31,14,3.5069899559,3779218469.88,3779218541.03,3772597831.31,0.0,internal_timestamp,67.9820022583,1563609031.31,33.8177986145,0,7.92210006714,1026.67123714,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('75',)",3772597831.37,14,3.50700998306,3779218469.88,3779218541.03,3772597831.37,0.0,internal_timestamp,67.9820022583,1563609031.37,33.8176002502,0,7.92250013351,1026.67102234,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('76',)",3772597831.43,14,3.50703001022,3779218469.88,3779218541.04,3772597831.43,0.0,internal_timestamp,67.983001709,1563609031.43,33.8176002502,0,7.92269992828,1026.6709974,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('77',)",3772597831.5,14,3.5070400238,3779218469.88,3779218541.04,3772597831.5,0.0,internal_timestamp,67.983001709,1563609031.5,33.8176994324,0,7.92280006409,1026.67106045,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('78',)",3772597831.56,14,3.5070400238,3779218469.88,3779218541.04,3772597831.56,0.0,internal_timestamp,67.9800033569,1563609031.56,33.8179016113,0,7.92269992828,1026.67122018,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('79',)",3772597831.62,14,3.50706005096,3779218469.88,3779218541.04,3772597831.62,0.0,internal_timestamp,67.9820022583,1563609031.62,33.8180999756,0,7.92250013351,1026.67141456,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('80',)",3772597831.68,14,3.50707006454,3779218469.88,3779218541.04,3772597831.68,0.0,internal_timestamp,67.9779968262,1563609031.68,33.8182983398,0,7.92250013351,1026.67155188,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('81',)",3772597831.74,14,3.50709009171,3779218469.88,3779218541.04,3772597831.74,0.0,internal_timestamp,67.9769973755,1563609031.74,33.8184013367,0,7.92269992828,1026.67159861,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('82',)",3772597831.81,14,3.50710010529,3779218469.88,3779218541.04,3772597831.81,0.0,internal_timestamp,67.9739990234,1563609031.81,33.8180007935,0,7.92309999466,1026.67121136,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('83',)",3772597831.87,14,3.50709009171,3779218469.88,3779218541.04,3772597831.87,0.0,internal_timestamp,67.9729995728,1563609031.87,33.8172988892,0,7.9236998558,1026.67056722,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('84',)",3772597831.93,14,3.50711011887,3779218469.88,3779218541.04,3772597831.93,0.0,internal_timestamp,67.9720001221,1563609031.93,33.8168983459,0,7.92439985275,1026.67014482,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('85',)",3772597831.99,14,3.50713992119,3779218469.88,3779218541.04,3772597831.99,0.0,internal_timestamp,67.9720001221,1563609031.99,33.8166999817,0,7.92490005493,1026.6699152,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('86',)",3772597832.06,14,3.50716996193,3779218469.88,3779218541.08,3772597832.06,0.0,internal_timestamp,67.9670028687,1563609032.06,33.8166007996,0,7.92539978027,1026.66974058,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('87',)",3772597832.12,14,3.50721001625,3779218469.88,3779218541.08,3772597832.12,0.0,internal_timestamp,67.966003418,1563609032.12,33.8165016174,0,7.92589998245,1026.66958422,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('88',)",3772597832.18,14,3.50723004341,3779218469.88,3779218541.08,3772597832.18,0.0,internal_timestamp,67.9670028687,1563609032.18,33.8162994385,1,7.92630004883,1026.66937099,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('89',)",3772597832.24,14,3.50724005699,3779218469.88,3779218541.08,3772597832.24,0.0,internal_timestamp,67.9670028687,1563609032.24,33.8161010742,0,7.9265999794,1026.66917097,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('90',)",3772597832.31,14,3.50725007057,3779218469.88,3779218541.08,3772597832.31,0.0,internal_timestamp,67.9670028687,1563609032.31,33.8162002563,0,7.9265999794,1026.66924882,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('91',)",3772597832.37,14,3.50727009773,3779218469.88,3779218541.08,3772597832.37,0.0,internal_timestamp,67.9649963379,1563609032.37,33.8166007996,0,7.92640018463,1026.66958352,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('92',)",3772597832.43,14,3.50728011131,3779218469.88,3779218541.08,3772597832.43,0.0,internal_timestamp,67.9619979858,1563609032.43,33.8171005249,0,7.92609977722,1026.67000638,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('93',)",3772597832.49,14,3.50730991364,3779218469.88,3779218541.08,3772597832.49,0.0,internal_timestamp,67.9639968872,1563609032.49,33.8175010681,0,7.92589998245,1026.67035946,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('94',)",3772597832.56,14,3.5073299408,3779218469.88,3779218541.09,3772597832.56,0.0,internal_timestamp,67.9570007324,1563609032.56,33.8176002502,0,7.92600011826,1026.67039041,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('95',)",3772597832.62,14,3.50733995438,3779218469.88,3779218541.09,3772597832.62,0.0,internal_timestamp,67.9570007324,1563609032.62,33.8175010681,0,7.92619991302,1026.67028303,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('96',)",3772597832.68,14,3.5073299408,3779218469.88,3779218541.09,3772597832.68,0.0,internal_timestamp,67.9560012817,1563609032.68,33.8172988892,1,7.92640018463,1026.67009016,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('97',)",3772597832.89,14,3.50731992722,3779218469.88,3779218541.09,3772597832.89,0.0,internal_timestamp,67.9560012817,1563609032.89,33.8171005249,0,7.9264998436,1026.66991974,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('98',)",3772597832.89,14,3.50730991364,3779218469.88,3779218541.09,3772597832.89,0.0,internal_timestamp,67.9540023804,1563609032.89,33.8171005249,0,7.92640018463,1026.6699253,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('99',)",3772597832.9,14,3.50730991364,3779218469.88,3779218541.09,3772597832.9,0.0,internal_timestamp,67.9540023804,1563609032.9,33.817199707,0,7.92630004883,1026.67001795,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('100',)",3772597832.93,14,3.50730991364,3779218469.88,3779218541.09,3772597832.93,0.0,internal_timestamp,67.9499969482,1563609032.93,33.8172988892,0,7.92619991302,1026.67009222,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('101',)",3772597832.99,14,3.50731992722,3779218469.88,3779218541.09,3772597832.99,0.0,internal_timestamp,67.9489974976,1563609032.99,33.8172988892,0,7.92630004883,1026.67007284,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('102',)",3772597833.06,14,3.50731992722,3779218469.88,3779218541.09,3772597833.06,0.0,internal_timestamp,67.9530029297,1563609033.06,33.817199707,0,7.92630004883,1026.67001336,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('103',)",3772597833.12,14,3.50730991364,3779218469.88,3779218541.09,3772597833.12,0.0,internal_timestamp,67.9489974976,1563609033.12,33.817199707,0,7.92630004883,1026.66999499,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('104',)",3772597833.18,14,3.50729990005,3779218469.88,3779218541.09,3772597833.18,0.0,internal_timestamp,67.9459991455,1563609033.18,33.8171005249,0,7.92619991302,1026.66991819,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('105',)",3772597833.24,14,3.50728988647,3779218469.88,3779218541.09,3772597833.24,0.0,internal_timestamp,67.9430007935,1563609033.24,33.8170013428,0,7.92619991302,1026.66982659,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('106',)",3772597833.31,14,3.50728988647,3779218469.88,3779218541.09,3772597833.31,0.0,internal_timestamp,67.9440002441,1563609033.31,33.8168983459,0,7.92640018463,1026.66972074,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('107',)",3772597833.37,14,3.50729990005,3779218469.88,3779218541.09,3772597833.37,0.0,internal_timestamp,67.9410018921,1563609033.37,33.8167991638,0,7.9265999794,1026.66959961,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('108',)",3772597833.43,14,3.50731992722,3779218469.88,3779218541.09,3772597833.43,0.0,internal_timestamp,67.9410018921,1563609033.43,33.8167991638,0,7.92679977417,1026.66957008,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('109',)",3772597833.49,14,3.5073299408,3779218469.88,3779218541.09,3772597833.49,0.0,internal_timestamp,67.9390029907,1563609033.49,33.8170013428,0,7.92679977417,1026.66971959,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('110',)",3772597833.56,14,3.5073299408,3779218469.88,3779218541.09,3772597833.56,0.0,internal_timestamp,67.93699646,1563609033.56,33.817199707,0,7.9265999794,1026.66989561,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('111',)",3772597833.62,14,3.50733995438,3779218469.88,3779218541.09,3772597833.62,0.0,internal_timestamp,67.93800354,1563609033.62,33.817401886,0,7.92640018463,1026.67008844,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
