obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('1575',)",3772684325.12,14,3.49558997154,3779218470.5,3779218541.91,3772684325.12,0.0,internal_timestamp,37.9580001831,1563695525.12,33.4309005737,0,8.21310043335,1026.1868618,29,13,29,29,29,29,29,13,29,13,44.63218,-124.30797
"('1576',)",3772684325.18,14,3.49554991722,3779218470.5,3779218541.92,3772684325.18,0.0,internal_timestamp,37.9440002441,1563695525.18,33.4305992126,0,8.21310043335,1026.18656133,29,13,29,29,29,29,29,13,29,13,44.63218,-124.30797
"('1577',)",3772684325.24,14,3.4955201149,3779218470.5,3779218541.92,3772684325.24,0.0,internal_timestamp,37.9259986877,1563695525.24,33.4301986694,0,8.21310043335,1026.18616473,29,13,29,29,29,29,29,13,29,13,44.63218,-124.30797
"('1578',)",3772684325.31,14,3.495470047,3779218470.5,3779218541.92,3772684325.31,0.0,internal_timestamp,37.9070014954,1563695525.31,33.429599762,0,8.21310043335,1026.185608,29,13,29,29,29,29,29,13,29,13,44.63218,-124.30797
"('1579',)",3772684325.37,14,3.4954199791,3779218470.5,3779218541.92,3772684325.37,0.0,internal_timestamp,37.891998291,1563695525.37,33.4291000366,0,8.21310043335,1026.18514735,29,13,29,29,29,29,29,13,29,13,44.63218,-124.30797
"('1580',)",3772684325.43,14,3.49537992477,3779218470.5,3779218541.92,3772684325.43,0.0,internal_timestamp,37.8720016479,1563695525.43,33.4286994934,0,8.21310043335,1026.18474162,29,13,29,29,29,29,29,13,29,13,44.63218,-124.30797
"('1581',)",3772684325.49,14,3.49535989761,3779218470.5,3779218541.92,3772684325.49,0.0,internal_timestamp,37.8540000916,1563695525.49,33.4286003113,0,8.21310043335,1026.18458139,29,13,29,29,29,29,29,13,29,13,44.63218,-124.30797
"('1582',)",3772684325.56,14,3.49535989761,3779218470.5,3779218541.92,3772684325.56,0.0,internal_timestamp,37.8370018005,1563695525.56,33.4285011292,0,8.21310043335,1026.18442575,29,13,29,29,29,29,29,13,29,13,44.63218,-124.30797
"('1583',)",3772684325.62,14,3.49535989761,3779218470.5,3779218541.92,3772684325.62,0.0,internal_timestamp,37.8209991455,1563695525.62,33.4285011292,0,8.21319961548,1026.18433765,29,13,29,29,29,29,29,13,29,13,44.63218,-124.30797
"('1584',)",3772684325.68,14,3.49534988403,3779218470.5,3779218541.92,3772684325.68,0.0,internal_timestamp,37.8059997559,1563695525.68,33.4282989502,0,8.21319961548,1026.18411038,29,13,29,29,29,29,29,13,29,13,44.63218,-124.30797
"('1585',)",3772684325.75,14,3.49533009529,3779218470.5,3779218541.92,3772684325.75,0.0,internal_timestamp,37.7890014648,1563695525.75,33.4281005859,0,8.21319961548,1026.18387696,29,13,29,29,29,29,29,13,29,13,44.63218,-124.30797
"('1586',)",3772684325.81,14,3.49532008171,3779218470.5,3779218541.92,3772684325.81,0.0,internal_timestamp,37.7680015564,1563695525.81,33.4280014038,0,8.21319961548,1026.18370299,29,13,29,29,29,29,29,13,29,13,44.63218,-124.30797
"('1587',)",3772684325.87,14,3.49532008171,3779218470.5,3779218541.92,3772684325.87,0.0,internal_timestamp,37.7560005188,1563695525.87,33.4281005859,0,8.21319961548,1026.18372582,29,13,29,29,29,29,29,13,29,13,44.63218,-124.30797
"('1588',)",3772684325.93,14,3.49533009529,3779218470.5,3779218541.92,3772684325.93,0.0,internal_timestamp,37.7410011292,1563695525.93,33.4281997681,0,8.21319961548,1026.18373492,29,13,29,29,29,29,29,13,29,13,44.63218,-124.30797
"('1589',)",3772684325.99,14,3.49533009529,3779218470.5,3779218541.92,3772684325.99,0.0,internal_timestamp,37.7229995728,1563695525.99,33.4281997681,0,8.21319961548,1026.18365248,29,13,29,29,29,29,29,13,29,13,44.63218,-124.30797
"('1590',)",3772684326.06,14,3.49532008171,3779218470.5,3779218541.92,3772684326.06,0.0,internal_timestamp,37.7010002136,1563695526.06,33.4281997681,0,8.21310043335,1026.18356654,29,13,29,29,29,29,29,13,29,13,44.63218,-124.30797
"('1591',)",3772684326.12,14,3.49533009529,3779218470.5,3779218541.92,3772684326.12,0.0,internal_timestamp,37.688999176,1563695526.12,33.4281997681,0,8.21310043335,1026.18351158,29,13,29,29,29,29,29,13,29,13,44.63218,-124.30797
"('1592',)",3772684326.18,14,3.49533009529,3779218470.5,3779218541.92,3772684326.18,0.0,internal_timestamp,37.6699981689,1563695526.18,33.4282989502,0,8.21310043335,1026.18350235,29,13,29,29,29,29,29,13,29,13,44.63218,-124.30797
"('1593',)",3772684326.25,14,3.49533009529,3779218470.5,3779218541.92,3772684326.25,0.0,internal_timestamp,37.65599823,1563695526.25,33.4282989502,0,8.21319961548,1026.18342342,29,13,29,29,29,29,29,13,29,13,44.63218,-124.30797
"('1594',)",3772684326.31,14,3.49533009529,3779218470.5,3779218541.92,3772684326.31,0.0,internal_timestamp,37.6380004883,1563695526.31,33.4282989502,0,8.21319961548,1026.183341,29,13,29,29,29,29,29,13,29,13,44.63218,-124.30797
"('1595',)",3772684326.4,14,3.49532008171,3779218470.5,3779218541.92,3772684326.4,0.0,internal_timestamp,37.6220016479,1563695526.4,33.4281005859,1,8.21319961548,1026.18311215,29,13,29,29,29,29,29,13,29,13,44.63218,-124.30797
"('1596',)",3772684326.54,14,3.49530005455,3779218470.5,3779218541.92,3772684326.54,0.0,internal_timestamp,37.6040000916,1563695526.54,33.427898407,1,8.21319961548,1026.18287113,29,13,29,29,29,29,29,13,29,13,44.63218,-124.30797
"('1597',)",3772684326.54,14,3.49527001381,3779218470.5,3779218541.92,3772684326.54,0.0,internal_timestamp,37.591999054,1563695526.54,33.4276008606,0,8.21319961548,1026.1825828,29,13,29,29,29,29,29,13,29,13,44.63218,-124.30797
"('1598',)",3772684326.56,14,3.49523997307,3779218470.5,3779218541.92,3772684326.56,0.0,internal_timestamp,37.5719985962,1563695526.56,33.4272994995,0,8.21319961548,1026.18225484,29,13,29,29,29,29,29,13,29,13,44.63218,-124.30797
"('1599',)",3772684326.62,14,3.49518990517,3779218470.5,3779218541.88,3772684326.62,0.0,internal_timestamp,37.5540008545,1563695526.62,33.426700592,0,8.21319961548,1026.18170268,29,13,29,29,29,29,29,13,29,13,44.63218,-124.30797
"('1600',)",3772684326.68,14,3.4951300621,3779218470.5,3779218541.88,3772684326.68,0.0,internal_timestamp,37.5410003662,1563695526.68,33.4261016846,0,8.21319961548,1026.18117341,29,13,29,29,29,29,29,13,29,13,44.63218,-124.30797
"('1601',)",3772684326.74,14,3.49509000778,3779218470.5,3779218541.88,3772684326.74,0.0,internal_timestamp,37.5239982605,1563695526.74,33.4257011414,0,8.21329975128,1026.18076644,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1602',)",3772684326.81,14,3.49505996704,3779218470.5,3779218541.88,3772684326.81,0.0,internal_timestamp,37.5079994202,1563695526.81,33.4253005981,0,8.21329975128,1026.18037902,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1603',)",3772684326.87,14,3.4950299263,3779218470.5,3779218541.88,3772684326.87,0.0,internal_timestamp,37.4900016785,1563695526.87,33.4249992371,0,8.21329975128,1026.18006023,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1604',)",3772684326.93,14,3.49500989914,3779218470.5,3779218541.88,3772684326.93,0.0,internal_timestamp,37.4729995728,1563695526.93,33.4247016907,0,8.21339988708,1026.17973404,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1605',)",3772684327.0,14,3.4949901104,3779218470.5,3779218541.88,3772684327.0,0.0,internal_timestamp,37.4599990845,1563695527.0,33.4244995117,0,8.21339988708,1026.17951593,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1606',)",3772684327.06,14,3.49498009682,3779218470.5,3779218541.88,3772684327.06,0.0,internal_timestamp,37.4420013428,1563695527.06,33.4244003296,0,8.21339988708,1026.17935571,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1607',)",3772684327.12,14,3.49498009682,3779218470.5,3779218541.88,3772684327.12,0.0,internal_timestamp,37.4259986877,1563695527.12,33.4244995117,0,8.21329975128,1026.17937517,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1608',)",3772684327.18,14,3.49498009682,3779218470.5,3779218541.88,3772684327.18,0.0,internal_timestamp,37.4070014954,1563695527.18,33.4244995117,0,8.21329975128,1026.17928817,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1609',)",3772684327.25,14,3.49498009682,3779218470.5,3779218541.88,3772684327.25,0.0,internal_timestamp,37.391998291,1563695527.25,33.4244995117,0,8.21339988708,1026.1792045,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1610',)",3772684327.31,14,3.4949901104,3779218470.5,3779218541.88,3772684327.31,0.0,internal_timestamp,37.3740005493,1563695527.31,33.4244995117,0,8.21339988708,1026.17912208,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1611',)",3772684327.37,14,3.49500989914,3779218470.5,3779218541.88,3772684327.37,0.0,internal_timestamp,37.3600006104,1563695527.37,33.4247016907,0,8.21350002289,1026.17920158,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1612',)",3772684327.43,14,3.49501991272,3779218470.5,3779218541.88,3772684327.43,0.0,internal_timestamp,37.3450012207,1563695527.43,33.4249000549,0,8.21350002289,1026.17928847,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1613',)",3772684327.5,14,3.4950299263,3779218470.5,3779218541.88,3772684327.5,0.0,internal_timestamp,37.3240013123,1563695527.5,33.4249992371,0,8.21339988708,1026.17928503,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1614',)",3772684327.56,14,3.49503993988,3779218470.5,3779218541.88,3772684327.56,0.0,internal_timestamp,37.3100013733,1563695527.56,33.4250984192,0,8.21339988708,1026.17929871,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1615',)",3772684327.62,14,3.49501991272,3779218470.5,3779218541.88,3772684327.62,0.0,internal_timestamp,37.2910003662,1563695527.62,33.4249000549,0,8.21329975128,1026.17907106,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1616',)",3772684327.68,14,3.49498009682,3779218470.5,3779218541.88,3772684327.68,0.0,internal_timestamp,37.2750015259,1563695527.68,33.4244995117,0,8.21329975128,1026.17868364,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1617',)",3772684327.75,14,3.4949400425,3779218470.5,3779218541.88,3772684327.75,0.0,internal_timestamp,37.2610015869,1563695527.75,33.4240989685,0,8.21329975128,1026.17830537,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1618',)",3772684327.81,14,3.49488997459,3779218470.5,3779218541.88,3772684327.81,0.0,internal_timestamp,37.2439994812,1563695527.81,33.4235992432,0,8.21329975128,1026.17783556,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1619',)",3772684327.87,14,3.49485993385,3779218470.5,3779218541.88,3772684327.87,0.0,internal_timestamp,37.2270011902,1563695527.87,33.4233016968,0,8.21329975128,1026.17752434,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1620',)",3772684327.93,14,3.49483990669,3779218470.5,3779218541.88,3772684327.93,0.0,internal_timestamp,37.2080001831,1563695527.93,33.4231987,0,8.21319961548,1026.17737149,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1621',)",3772684328.0,14,3.49482989311,3779218470.5,3779218541.89,3772684328.0,0.0,internal_timestamp,37.1949996948,1563695528.0,33.4230995178,0,8.21319961548,1026.17723416,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1622',)",3772684328.06,14,3.49481010437,3779218470.5,3779218541.89,3772684328.06,0.0,internal_timestamp,37.1769981384,1563695528.06,33.4230003357,0,8.21319961548,1026.17707392,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1623',)",3772684328.12,14,3.49480009079,3779218470.5,3779218541.89,3772684328.12,0.0,internal_timestamp,37.1640014648,1563695528.12,33.4229011536,0,8.21319961548,1026.17693661,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1624',)",3772684328.18,14,3.49477005005,3779218470.5,3779218541.89,3772684328.18,0.0,internal_timestamp,37.1430015564,1563695528.18,33.4225997925,0,8.21310043335,1026.17661888,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1625',)",3772684328.25,14,3.49472999573,3779218470.5,3779218541.89,3772684328.25,0.0,internal_timestamp,37.1269989014,1563695528.25,33.4221992493,0,8.21310043335,1026.17623144,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1626',)",3772684328.31,14,3.49467992783,3779218470.5,3779218541.89,3772684328.31,0.0,internal_timestamp,37.1090011597,1563695528.31,33.4216003418,0,8.21310043335,1026.17567928,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1627',)",3772684328.37,14,3.49462008476,3779218470.5,3779218541.89,3772684328.37,0.0,internal_timestamp,37.0909996033,1563695528.37,33.4211006165,0,8.21310043335,1026.17520489,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1628',)",3772684328.43,14,3.49458003044,3779218470.5,3779218541.89,3772684328.43,0.0,internal_timestamp,37.0750007629,1563695528.43,33.4207000732,0,8.21300029755,1026.17483242,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1629',)",3772684328.5,14,3.49457001686,3779218470.5,3779218541.89,3772684328.5,0.0,internal_timestamp,37.0569992065,1563695528.5,33.4206008911,0,8.21300029755,1026.17467218,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1630',)",3772684328.56,14,3.49457001686,3779218470.5,3779218541.89,3772684328.56,0.0,internal_timestamp,37.0419998169,1563695528.56,33.4206008911,0,8.21300029755,1026.17460349,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1631',)",3772684328.62,14,3.49457001686,3779218470.5,3779218541.89,3772684328.62,0.0,internal_timestamp,37.0260009766,1563695528.62,33.4207000732,0,8.21300029755,1026.17460801,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1632',)",3772684328.68,14,3.49458003044,3779218470.5,3779218541.89,3772684328.68,0.0,internal_timestamp,37.0099983215,1563695528.68,33.4207000732,0,8.21300029755,1026.17453472,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1633',)",3772684328.74,14,3.49457001686,3779218470.5,3779218541.89,3772684328.74,0.0,internal_timestamp,36.9920005798,1563695528.74,33.4207000732,0,8.21300029755,1026.17445229,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1634',)",3772684328.81,14,3.49457001686,3779218470.5,3779218541.89,3772684328.81,0.0,internal_timestamp,36.9739990234,1563695528.81,33.4206008911,0,8.21300029755,1026.17429206,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1635',)",3772684328.87,14,3.49457001686,3779218470.5,3779218541.89,3772684328.87,0.0,internal_timestamp,36.9560012817,1563695528.87,33.4206008911,0,8.21300029755,1026.17420963,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1636',)",3772684328.93,14,3.49456000328,3779218470.5,3779218541.89,3772684328.93,0.0,internal_timestamp,36.938999176,1563695528.93,33.420501709,0,8.21300029755,1026.17405397,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1637',)",3772684329.0,14,3.49453997612,3779218470.5,3779218541.89,3772684329.0,0.0,internal_timestamp,36.9230003357,1563695529.0,33.42029953,0,8.21300029755,1026.17382213,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1638',)",3772684329.06,14,3.49450993538,3779218470.5,3779218541.89,3772684329.06,0.0,internal_timestamp,36.9070014954,1563695529.06,33.4199981689,0,8.21300029755,1026.17351249,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1639',)",3772684329.12,14,3.49447989464,3779218470.5,3779218541.89,3772684329.12,0.0,internal_timestamp,36.8860015869,1563695529.12,33.4197006226,0,8.21300029755,1026.17318294,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1640',)",3772684329.18,14,3.49445009232,3779218470.5,3779218541.89,3772684329.18,0.0,internal_timestamp,36.8689994812,1563695529.18,33.4194984436,0,8.21300029755,1026.1729465,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1641',)",3772684329.24,14,3.49444007874,3779218470.5,3779218541.89,3772684329.24,0.0,internal_timestamp,36.8530006409,1563695529.24,33.4193992615,0,8.21300029755,1026.17279544,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1642',)",3772684329.31,14,3.49444007874,3779218470.5,3779218541.89,3772684329.31,0.0,internal_timestamp,36.8370018005,1563695529.31,33.4193992615,0,8.21290016174,1026.17273712,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1643',)",3772684329.37,14,3.49444007874,3779218470.5,3779218541.89,3772684329.37,0.0,internal_timestamp,36.8190002441,1563695529.37,33.4194984436,0,8.21280002594,1026.17274741,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1644',)",3772684329.43,14,3.49444007874,3779218470.5,3779218541.89,3772684329.43,0.0,internal_timestamp,36.8030014038,1563695529.43,33.4194984436,0,8.21280002594,1026.17267414,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1645',)",3772684329.5,14,3.49443006516,3779218470.5,3779218541.89,3772684329.5,0.0,internal_timestamp,36.7869987488,1563695529.5,33.4193992615,0,8.21290016174,1026.17250811,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1646',)",3772684329.56,14,3.49441003799,3779218470.5,3779218541.89,3772684329.56,0.0,internal_timestamp,36.7690010071,1563695529.56,33.4192008972,0,8.21290016174,1026.1722701,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1647',)",3772684329.62,14,3.49439001083,3779218470.5,3779218541.89,3772684329.62,0.0,internal_timestamp,36.7519989014,1563695529.62,33.4189987183,0,8.21290016174,1026.17203366,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1648',)",3772684329.69,14,3.49436998367,3779218470.5,3779218541.89,3772684329.69,0.0,internal_timestamp,36.7340011597,1563695529.69,33.418800354,0,8.21280002594,1026.1718106,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1649',)",3772684329.75,14,3.49433994293,3779218470.5,3779218541.89,3772684329.75,0.0,internal_timestamp,36.7200012207,1563695529.75,33.4183998108,0,8.21280002594,1026.17143233,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1650',)",3772684329.81,14,3.49429011345,3779218470.5,3779218541.89,3772684329.81,0.0,internal_timestamp,36.7010002136,1563695529.81,33.4179992676,0,8.21280002594,1026.17103115,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1651',)",3772684329.87,14,3.49425005913,3779218470.5,3779218541.89,3772684329.87,0.0,internal_timestamp,36.6850013733,1563695529.87,33.4175987244,0,8.21280002594,1026.17064373,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1652',)",3772684329.93,14,3.49419999123,3779218470.5,3779218541.89,3772684329.93,0.0,internal_timestamp,36.6689987183,1563695529.93,33.417098999,0,8.21280002594,1026.17017849,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1653',)",3772684330.0,14,3.49417996407,3779218470.5,3779218541.89,3772684330.0,0.0,internal_timestamp,36.6520004272,1563695530.0,33.4169006348,0,8.21280002594,1026.16994506,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1654',)",3772684330.11,14,3.49416995049,3779218470.5,3779218541.9,3772684330.11,0.0,internal_timestamp,36.6329994202,1563695530.11,33.4168014526,1,8.21269989014,1026.1697952,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1655',)",3772684330.12,14,3.49417996407,3779218470.5,3779218541.9,3772684330.12,0.0,internal_timestamp,36.6170005798,1563695530.12,33.4169006348,0,8.21269989014,1026.16979971,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1656',)",3772684330.18,14,3.49418997765,3779218470.5,3779218541.9,3772684330.18,0.0,internal_timestamp,36.5979995728,1563695530.18,33.417098999,0,8.21269989014,1026.16986827,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1657',)",3772684330.25,14,3.49419999123,3779218470.5,3779218541.9,3772684330.25,0.0,internal_timestamp,36.5800018311,1563695530.25,33.4171981812,0,8.21280002594,1026.16984869,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1658',)",3772684330.31,14,3.49423003197,3779218470.5,3779218541.9,3772684330.31,0.0,internal_timestamp,36.5629997253,1563695530.31,33.4174003601,0,8.21280002594,1026.16992939,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1659',)",3772684330.37,14,3.49425005913,3779218470.5,3779218541.9,3772684330.37,0.0,internal_timestamp,36.5460014343,1563695530.37,33.4175987244,0,8.21280002594,1026.17000712,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1660',)",3772684330.43,14,3.49427008629,3779218470.5,3779218541.9,3772684330.43,0.0,internal_timestamp,36.5260009766,1563695530.43,33.4178009033,0,8.21280002594,1026.1700741,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1661',)",3772684330.5,14,3.49429988861,3779218470.5,3779218541.9,3772684330.5,0.0,internal_timestamp,36.5110015869,1563695530.5,33.4180984497,0,8.21290016174,1026.17022382,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1662',)",3772684330.56,14,3.49431991577,3779218470.5,3779218541.9,3772684330.56,0.0,internal_timestamp,36.4949989319,1563695530.56,33.4183006287,0,8.21290016174,1026.17030911,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1663',)",3772684330.62,14,3.49431991577,3779218470.5,3779218541.9,3772684330.62,0.0,internal_timestamp,36.4760017395,1563695530.62,33.4183006287,0,8.21290016174,1026.1702221,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1664',)",3772684330.77,14,3.49429988861,3779218470.5,3779218541.9,3772684330.77,0.0,internal_timestamp,36.4609985352,1563695530.77,33.4180984497,1,8.21290016174,1026.16999481,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1665',)",3772684330.78,14,3.49425005913,3779218470.5,3779218541.9,3772684330.78,0.0,internal_timestamp,36.4440002441,1563695530.78,33.4177017212,0,8.21280002594,1026.16962075,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1666',)",3772684330.81,14,3.49418997765,3779218470.5,3779218541.9,3772684330.81,0.0,internal_timestamp,36.4269981384,1563695530.81,33.417098999,0,8.21280002594,1026.16907015,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1667',)",3772684330.87,14,3.49412989616,3779218470.5,3779218541.9,3772684330.87,0.0,internal_timestamp,36.408000946,1563695530.87,33.4165000916,0,8.21269989014,1026.16852836,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1668',)",3772684330.93,14,3.49408006668,3779218470.5,3779218541.9,3772684330.93,0.0,internal_timestamp,36.3909988403,1563695530.93,33.4160995483,0,8.21259975433,1026.16815128,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1669',)",3772684331.0,14,3.49406003952,3779218470.5,3779218541.9,3772684331.0,0.0,internal_timestamp,36.375,1563695531.0,33.4159011841,0,8.21259975433,1026.16792243,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1670',)",3772684331.06,14,3.49405002594,3779218470.5,3779218541.9,3772684331.06,0.0,internal_timestamp,36.358001709,1563695531.06,33.4157981873,0,8.21259975433,1026.16776379,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1671',)",3772684331.12,14,3.49405002594,3779218470.5,3779218541.9,3772684331.12,0.0,internal_timestamp,36.3429985046,1563695531.12,33.4159011841,0,8.21249961853,1026.16779081,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1672',)",3772684331.18,14,3.49404001236,3779218470.5,3779218541.9,3772684331.18,0.0,internal_timestamp,36.3230018616,1563695531.18,33.4157981873,0,8.21249961853,1026.16761844,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1673',)",3772684331.25,14,3.49402999878,3779218470.5,3779218541.9,3772684331.25,0.0,internal_timestamp,36.3050003052,1563695531.25,33.4156990051,0,8.21249961853,1026.16745821,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1674',)",3772684331.31,14,3.49400997162,3779218470.5,3779218541.9,3772684331.31,0.0,internal_timestamp,36.2869987488,1563695531.31,33.415599823,0,8.2124004364,1026.16731278,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1675',)",3772684331.37,14,3.49395990372,3779218470.5,3779218541.9,3772684331.37,0.0,internal_timestamp,36.2719993591,1563695531.37,33.4151992798,0,8.2123003006,1026.16694487,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1676',)",3772684331.43,14,3.49392008781,3779218470.5,3779218541.9,3772684331.43,0.0,internal_timestamp,36.2540016174,1563695531.43,33.4149017334,0,8.21210002899,1026.16665896,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1677',)",3772684331.5,14,3.49386000633,3779218470.5,3779218541.9,3772684331.5,0.0,internal_timestamp,36.236000061,1563695531.5,33.4145011902,0,8.21199989319,1026.16627731,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1678',)",3772684331.56,14,3.49382996559,3779218470.5,3779218541.9,3772684331.56,0.0,internal_timestamp,36.2200012207,1563695531.56,33.4141998291,0,8.21179962158,1026.16599756,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1679',)",3772684331.62,14,3.49382996559,3779218470.5,3779218541.9,3772684331.62,0.0,internal_timestamp,36.2010002136,1563695531.62,33.4142990112,0,8.21179962158,1026.16598833,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1680',)",3772684331.68,14,3.49384999275,3779218470.5,3779218541.9,3772684331.68,0.0,internal_timestamp,36.1829986572,1563695531.68,33.4145011902,0,8.21179962158,1026.16606446,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1681',)",3772684331.75,14,3.49386000633,3779218470.5,3779218541.9,3772684331.75,0.0,internal_timestamp,36.1640014648,1563695531.75,33.4146003723,0,8.21170043945,1026.16607005,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1682',)",3772684331.81,14,3.49386000633,3779218470.5,3779218541.9,3772684331.81,0.0,internal_timestamp,36.1469993591,1563695531.81,33.4146995544,0,8.21170043945,1026.16606997,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1683',)",3772684331.87,14,3.49383997917,3779218470.5,3779218541.9,3772684331.87,0.0,internal_timestamp,36.1300010681,1563695531.87,33.4145011902,0,8.21170043945,1026.16583653,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1684',)",3772684331.93,14,3.49380993843,3779218470.5,3779218541.9,3772684331.93,0.0,internal_timestamp,36.1100006104,1563695531.93,33.4142990112,0,8.21170043945,1026.16558636,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('1685',)",3772684331.99,14,3.49379992485,3779218470.5,3779218541.9,3772684331.99,0.0,internal_timestamp,36.09400177,1563695531.99,33.414100647,0,8.21170043945,1026.1653575,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
